# accelerometer data in g
t,x,y,z
249.58,-0.0938,-0.0156,0.9375
249.60,-0.0938,-0.0156,0.9531
249.62,-0.0938,-0.0156,0.9531
249.64,-0.0938,-0.0156,0.9375
249.66,-0.0938,-0.0156,0.9531
249.68,-0.0938,-0.0156,0.9531
249.70,-0.0938,-0.0156,0.9531
249.72,-0.0938,-0.0156,0.9531
249.74,-0.0938,-0.0156,0.9531
249.76,-0.0938,-0.0156,0.9531
249.78,-0.0938,-0.0156,0.9375
249.80,-0.0938,-0.0156,0.9531
249.82,-0.0938,-0.0156,0.9531
249.84,-0.0938,-0.0156,0.9375
249.86,-0.0938,-0.0156,0.9531
249.88,-0.0938,-0.0156,0.9531
249.90,-0.0938,-0.0156,0.9531
249.92,-0.0938,-0.0156,0.9531
249.94,-0.0938,-0.0156,0.9531
249.96,-0.0938,-0.0156,0.9531
249.98,-0.0938,-0.0156,0.9375
250.00,-0.0938,-0.0156,0.9375
250.02,-0.0938,-0.0156,0.9531
250.04,-0.0938,-0.0156,0.9531
250.06,-0.0938,-0.0156,0.9375
250.08,-0.0938,-0.0156,0.9531
250.10,-0.0938,-0.0312,0.9531
250.12,-0.0938,-0.0156,0.9531
250.14,-0.0938,-0.0156,0.9531
250.16,-0.0938,-0.0156,0.9531
250.18,-0.0938,-0.0156,0.9531
250.20,-0.0938,-0.0156,0.9531
250.22,-0.0938,-0.0156,0.9531
250.24,-0.0938,-0.0156,0.9375
250.26,-0.0938,-0.0156,0.9531
250.28,-0.0938,-0.0156,0.9531
250.30,-0.0938,-0.0156,0.9375
250.32,-0.0938,-0.0156,0.9531
250.34,-0.0938,-0.0156,0.9531
250.36,-0.0938,-0.0156,0.9531
250.38,-0.0938,-0.0156,0.9531
250.40,-0.0938,-0.0156,0.9375
250.42,-0.0938,-0.0156,0.9531
250.44,-0.0938,-0.0156,0.9531
250.46,-0.0938,-0.0156,0.9375
250.48,-0.0938,-0.0156,0.9531
250.50,-0.0938,-0.0156,0.9531
250.52,-0.0938,-0.0156,0.9531
250.54,-0.0938,-0.0156,0.9375
250.56,-0.0938,-0.0156,0.9531
250.58,-0.0938,-0.0156,0.9531
250.60,-0.0938,-0.0156,0.9531
250.62,-0.0938,-0.0156,0.9531
250.64,-0.0938,-0.0156,0.9531
250.66,-0.0938,-0.0156,0.9531
250.68,-0.0938,-0.0156,0.9531
250.70,-0.0938,-0.0156,0.9531
250.72,-0.0938,-0.0156,0.9531
250.74,-0.0938,-0.0156,0.9375
250.76,-0.0938,-0.0156,0.9531
250.78,-0.0938,-0.0156,0.9531
250.80,-0.0938,-0.0156,0.9531
250.82,-0.0938,-0.0156,0.9531
250.84,-0.0938,-0.0156,0.9531
250.86,-0.0938,-0.0156,0.9375
250.88,-0.0938,-0.0156,0.9531
250.90,-0.0938,-0.0156,0.9531
250.92,-0.0938,-0.0156,0.9375
250.94,-0.0938,-0.0156,0.9531
250.96,-0.0938,-0.0156,0.9531
250.98,-0.0938,-0.0156,0.9531
251.00,-0.0938,-0.0156,0.9531
251.02,-0.0938,-0.0156,0.9531
251.04,-0.0938,-0.0156,0.9531
251.06,-0.0938,-0.0156,0.9531
251.08,-0.0938,-0.0156,0.9375
251.10,-0.0938,-0.0156,0.9531
251.12,-0.0938,-0.0156,0.9375
251.14,-0.0938,-0.0156,0.9531
251.16,-0.0938,-0.0156,0.9531
251.18,-0.0938,-0.0156,0.9531
251.20,-0.0938,-0.0156,0.9531
251.22,-0.0938,-0.0156,0.9531
251.24,-0.0938,-0.0156,0.9531
251.26,-0.0938,-0.0156,0.9531
251.28,-0.0938,-0.0156,0.9375
251.30,-0.0938,-0.0156,0.9531
251.32,-0.0938,-0.0156,0.9531
251.34,-0.0938,-0.0156,0.9531
251.36,-0.0938,-0.0156,0.9531
251.38,-0.0938,-0.0312,0.9531
251.40,-0.0938,-0.0156,0.9531
251.42,-0.0938,-0.0156,0.9531
251.44,-0.0938,-0.0156,0.9531
251.46,-0.0938,-0.0156,0.9531
251.48,-0.0938,-0.0156,0.9531
251.50,-0.0938,-0.0156,0.9375
251.52,-0.0938,-0.0156,0.9375
251.54,-0.0938,-0.0156,0.9375
251.56,-0.0938,-0.0156,0.9531
251.58,-0.0938,-0.0156,0.9375
251.60,-0.0938,-0.0312,0.9531
251.62,-0.0938,-0.0156,0.9375
251.64,-0.0938,-0.0312,0.9375
251.66,-0.0938,-0.0156,0.9531
251.68,-0.0938,-0.0156,0.9531
251.70,-0.0938,-0.0312,0.9531
251.72,-0.0938,-0.0312,0.9531
251.74,-0.0938,-0.0156,0.9531
251.76,-0.0938,-0.0156,0.9375
251.78,-0.0938,-0.0156,0.9531
251.80,-0.0938,-0.0312,0.9531
251.82,-0.0938,-0.0156,0.9531
251.84,-0.0938,-0.0156,0.9531
251.86,-0.0938,-0.0312,0.9531
251.88,-0.0938,-0.0156,0.9531
251.90,-0.0938,-0.0156,0.9531
251.92,-0.0938,-0.0156,0.9531
251.94,-0.0938,-0.0156,0.9375
251.96,-0.0938,-0.0156,0.9531
251.98,-0.0938,-0.0312,0.9531
252.00,-0.0938,-0.0156,0.9531
252.02,-0.0938,-0.0312,0.9375
252.04,-0.0938,-0.0156,0.9531
252.06,-0.0938,-0.0156,0.9531
252.08,-0.0938,-0.0312,0.9531
252.10,-0.0938,-0.0312,0.9375
252.12,-0.0938,-0.0312,0.9531
252.14,-0.0938,-0.0156,0.9375
252.16,-0.0938,-0.0156,0.9531
252.18,-0.0938,-0.0312,0.9531
252.20,-0.0938,-0.0312,0.9531
252.22,-0.0938,-0.0312,0.9375
252.24,-0.0938,-0.0156,0.9531
252.26,-0.0938,-0.0156,0.9531
252.28,-0.0938,-0.0156,0.9531
252.30,-0.0938,-0.0156,0.9531
252.32,-0.0938,0.0000,0.9375
252.34,-0.1250,-0.9062,0.9688
252.36,0.0000,0.2188,0.9688
252.38,-0.0469,0.4688,0.9531
252.40,-0.0781,0.0469,0.8281
252.42,-0.1406,0.1250,0.9219
252.44,-0.1719,-0.1875,0.6875
252.46,0.0000,0.1875,0.8125
252.48,-0.2969,-0.1094,0.9062
252.50,-0.4219,-0.1562,0.9375
252.52,-0.2188,0.2969,0.9844
252.54,-0.2656,-0.2344,0.9219
252.56,-0.3438,-0.1875,1.0469
252.58,-0.1875,0.0938,0.8906
252.60,-0.1875,0.5000,0.9531
252.62,-0.1562,0.4375,1.1250
252.64,-0.1250,0.2500,1.0000
252.66,0.0469,0.3281,0.9844
252.68,0.0000,0.4375,0.6250
252.70,-0.0938,0.4844,1.0469
252.72,-0.1719,0.4844,0.9375
252.74,-0.1094,0.3750,0.5938
252.76,-0.0156,0.4375,0.6250
252.78,0.1250,0.4219,1.0469
252.80,0.2500,0.3281,0.8125
252.82,0.1406,0.1719,0.9062
252.84,0.2344,0.2344,0.8594
252.86,0.4375,0.5469,0.7969
252.88,0.1250,0.6250,0.9062
252.90,0.0625,0.9375,0.7188
252.92,0.0938,0.3750,0.5625
252.94,0.2500,-0.5625,0.4062
252.96,0.2500,0.1562,1.7188
252.98,0.2969,0.8906,1.6406
253.00,0.5625,1.5000,1.7812
253.02,0.8906,2.2031,1.7500
253.04,1.0938,2.7344,1.9375
253.06,1.0000,2.9062,2.3750
253.08,1.0625,2.7812,2.4062
253.10,-0.2500,2.2656,1.8281
253.12,-2.9062,1.4375,-1.0156
253.14,-4.8125,-0.2812,-5.0156
253.16,-4.5625,-1.4062,-4.0781
253.18,-2.8750,-0.3438,-2.1250
253.20,-0.6250,0.9688,-0.0781
253.22,1.0781,1.7500,4.4375
253.24,3.2031,1.2812,7.2500
253.26,2.7969,-0.0781,6.8125
253.28,2.0000,-0.1250,4.9531
253.30,0.4531,0.7031,2.0156
253.32,-2.3594,0.6719,-3.3906
253.34,-3.9375,0.7031,-6.9688
253.36,-3.6250,0.4062,-5.9688
253.38,-2.2500,0.7656,-2.2812
253.40,0.9062,1.8594,5.7812
253.42,3.0469,0.1094,7.7812
253.44,4.7656,0.9062,7.9844
253.46,2.6562,0.9219,6.7969
253.48,-0.2031,4.1250,2.2969
253.50,-6.7812,5.1875,-6.2188
253.52,-8.0000,0.1875,-8.0000
253.54,-7.2188,-0.1719,-5.0625
253.56,-3.1094,2.8594,-1.7656
253.58,-0.8438,5.4844,-0.2344
253.60,-2.0938,5.2969,7.9688
253.62,-1.4375,-1.6719,7.9844
253.64,-3.2656,-3.7188,7.9844
253.66,0.0938,-0.0781,6.4688
253.68,-1.2188,5.2188,4.4531
253.70,-8.0000,7.8750,-8.0000
253.72,-8.0000,2.3281,-8.0000
253.74,-4.1094,3.3594,-3.6719
253.76,-1.3438,3.5469,-1.0781
253.78,-0.6562,7.3281,0.8438
253.80,-3.5312,4.6562,7.9844
253.82,-5.2500,-3.4375,7.9844
253.84,-4.4219,-1.1719,7.2500
253.86,-0.2500,1.1406,6.5000
253.88,-0.6875,7.8125,7.0781
253.90,-8.0000,7.9844,-2.4062
253.92,-8.0000,0.9375,-8.0000
253.94,-7.2031,4.1406,-4.0781
253.96,-3.2031,3.1562,-0.2188
253.98,-2.0312,6.4531,0.6562
254.00,-5.0781,5.9844,7.9844
254.02,-3.7188,-3.5938,7.9844
254.04,-5.3906,-2.2812,7.9844
254.06,-1.3750,0.5312,6.2969
254.08,1.0938,7.5781,7.0312
254.10,-8.0000,7.9844,0.4531
254.12,-8.0000,2.5625,-8.0000
254.14,-8.0000,3.0781,-6.8906
254.16,-4.1406,2.3594,-1.0625
254.18,-1.8438,4.5312,-0.0469
254.20,-3.6562,6.7812,3.0938
254.22,-2.2969,0.9531,7.9844
254.24,-3.5625,-0.0938,7.9844
254.26,-1.7812,0.2656,6.3750
254.28,1.5469,3.5469,6.0156
254.30,-2.3125,7.9844,5.3750
254.32,-8.0000,7.1719,-2.2969
254.34,-8.0000,-2.4531,-8.0000
254.36,-8.0000,2.9844,-4.9062
254.38,-4.4688,3.2656,-0.4531
254.40,-2.3594,5.7188,-0.1094
254.42,-6.6250,7.5312,3.0312
254.44,-5.2188,0.8125,7.9844
254.46,-6.3906,-1.4062,7.9844
254.48,-3.8906,-0.7812,4.9531
254.50,-0.2500,1.5781,6.3125
254.52,-3.3438,6.1875,6.4531
254.54,-8.0000,7.9844,-1.5000
254.56,-8.0000,0.7969,-8.0000
254.58,-7.1094,0.7344,-4.3594
254.60,-5.0156,1.5156,-0.9688
254.62,-3.6562,3.9531,1.2031
254.64,-5.5469,4.0625,4.6875
254.66,-3.0312,-0.0625,7.9844
254.68,-3.3906,-2.8594,7.9844
254.70,-3.0781,-2.8594,5.7031
254.72,-1.2500,-0.1562,6.2656
254.74,-4.3438,6.4062,4.9219
254.76,-8.0000,5.2969,0.0781
254.78,-8.0000,-2.6562,-8.0000
254.80,-7.2969,0.7031,-4.1094
254.82,-4.0469,1.3281,-0.3281
254.84,-2.0781,3.1562,0.2969
254.86,-4.2344,3.5312,4.2969
254.88,-1.4062,-2.1406,7.9844
254.90,-3.4688,-4.1250,7.9844
254.92,-2.3750,-2.6406,5.7344
254.94,-2.1406,1.3125,6.1406
254.96,-8.0000,6.5781,3.9531
254.98,-8.0000,-0.5781,-6.8125
255.00,-8.0000,-1.2188,-7.9844
255.02,-5.4062,0.2812,-1.4844
255.04,-3.7031,0.2969,-0.0625
255.06,-2.3750,3.7969,0.6406
255.08,-2.5469,2.9844,5.2969
255.10,-0.8438,-0.7500,7.9844
255.12,-1.1250,-2.1719,7.9844
255.14,-2.2812,-2.5469,3.3281
255.16,-1.1875,-0.4062,1.2656
255.18,-0.5625,1.7031,-0.6875
255.20,-0.6406,2.2656,-4.2812
255.22,-0.6562,0.4062,-4.1250
255.24,-0.2344,-0.2969,-2.1094
255.26,0.2969,-0.1250,-0.1875
255.28,0.7031,0.4531,1.4062
255.30,1.4219,0.8750,2.8125
255.32,1.6406,0.6875,2.7656
255.34,0.9844,0.1250,1.4219
255.36,0.4688,-0.0938,0.1562
255.38,0.5625,0.3750,-0.6875
255.40,0.7656,0.6406,-0.8906
255.42,0.7969,0.5625,-0.7812
255.44,0.7188,0.4062,-0.5156
255.46,0.6719,0.3125,-0.3594
255.48,0.7188,0.4219,-0.3438
255.50,0.9688,0.7344,-0.2344
255.52,1.1094,0.7656,0.0156
255.54,0.8750,0.6719,0.3438
255.56,1.0469,0.6875,0.0781
255.58,0.8125,0.4219,-0.0781
255.60,0.9375,0.5312,-0.0781
255.62,0.7500,0.3750,-0.3594
255.64,0.6094,0.3125,-0.5781
255.66,0.6719,0.3281,-0.5625
255.68,0.6875,0.2812,-0.4531
255.70,0.6875,0.2500,-0.4844
255.72,1.1562,0.3750,-0.3438
255.74,0.8125,0.5469,-0.1875
255.76,0.7969,0.5000,-0.3438
255.78,0.7812,0.4844,-0.4531
255.80,0.7656,0.4375,-0.4062
255.82,0.8906,0.2031,-0.4375
255.84,0.6562,0.5781,-0.1719
255.86,1.0000,0.4219,-0.5312
255.88,0.7656,0.4844,-0.3594
255.90,0.6562,0.5781,-0.2969
255.92,0.6719,0.5312,-0.2500
255.94,0.6719,0.4531,-0.1562
255.96,0.5781,0.4844,-0.1094
255.98,0.5312,0.5469,-0.0781
256.00,0.5938,0.7656,-0.3594
256.02,0.7500,0.5625,-0.2969
256.04,0.6875,0.5312,-0.2500
256.06,0.8438,0.5312,-0.3750
256.08,0.9062,0.5469,-0.4375
256.10,0.8594,0.5312,-0.3594
256.12,0.8125,0.4062,-0.2188
256.14,0.8281,0.3281,-0.1250
256.16,0.6406,0.4375,-0.0156
256.18,0.3750,0.4688,0.1406
256.20,0.7031,0.3750,0.0000
256.22,0.5469,1.3594,-0.7344
256.24,0.1719,0.7812,-0.0156
256.26,0.8281,0.5938,-0.2656
256.28,0.8906,0.3438,-0.2031
256.30,0.8906,0.2031,-0.0938
256.32,0.7969,0.3750,-0.0938
256.34,0.7500,0.2969,-0.0312
256.36,0.7500,0.3594,-0.0625
256.38,0.6250,0.3281,0.0312
256.40,0.4219,0.3906,0.1094
256.42,1.3750,-0.6250,-4.5781
256.44,0.7500,0.3750,-0.2812
256.46,0.8281,0.3594,0.0469
256.48,1.1406,0.3594,-0.2500
256.50,0.7812,0.3594,-0.0938
256.52,0.6719,0.3906,-0.0156
256.54,0.6875,0.4531,-0.0938
256.56,0.5469,0.4375,-0.0156
256.58,0.7031,0.5312,-0.1562
256.60,0.9219,0.7500,-0.3125
256.62,0.7031,0.5000,0.0469
256.64,1.0312,0.5156,-0.2500
256.66,0.7500,0.3281,-0.0156
256.68,0.5938,0.4219,0.0625
256.70,0.5781,0.3906,0.0938
256.72,0.7031,0.3750,0.0156
256.74,1.4062,0.4219,-0.4844
256.76,1.5000,1.2344,-1.0781
256.78,0.3594,0.2656,0.2344
256.80,0.9375,0.6406,-0.1719
256.82,0.7969,0.4531,-0.1094
256.84,0.5938,0.4219,0.0000
256.86,0.5469,0.4688,0.0312
256.88,0.7344,0.5312,-0.1406
256.90,0.7500,0.4375,-0.0625
256.92,0.9531,0.8281,-0.3281
256.94,1.0938,0.2812,0.2344
256.96,0.7969,0.5469,-0.0469
256.98,0.8594,0.3125,-0.0781
257.00,0.7969,0.4531,-0.1094
257.02,0.6250,0.4844,0.0000
257.04,0.6406,0.5000,-0.0312
257.06,0.6094,0.5000,-0.0312
257.08,0.7031,0.5469,-0.1094
257.10,1.4062,1.2344,-0.8125
257.12,0.6719,0.4062,0.1250
257.14,0.9844,0.5000,-0.1719
257.16,0.8906,0.5312,-0.2344
257.18,0.5625,0.4219,0.0312
257.20,0.6875,0.4531,-0.0469
257.22,0.6875,0.4219,-0.0156
257.24,1.0156,0.5156,-0.2344
257.26,1.1875,1.4062,-0.6250
257.28,0.6406,0.3281,0.2656
257.30,0.9062,0.5469,-0.1562
257.32,0.8594,0.3125,-0.1250
257.34,0.6562,0.3906,-0.0156
257.36,0.6406,0.4375,-0.0312
257.38,0.7188,0.4844,-0.1094
257.40,0.6875,0.5000,-0.0625
257.42,0.9688,0.6406,-0.2031
257.44,0.7188,1.5469,-2.4062
257.46,0.7500,0.1875,-0.0625
257.48,0.7656,0.6562,-0.0938
257.50,0.9375,0.5000,-0.2188
257.52,0.7812,0.1875,0.0312
257.54,0.6406,0.3750,0.0000
257.56,0.7031,0.4219,-0.0469
257.58,0.7031,0.4531,-0.0469
257.60,0.8750,0.6406,-0.1719
257.62,2.5469,1.6250,-1.7031
257.64,0.4219,0.2188,0.4375
257.66,0.8281,0.5000,0.0469
257.68,0.9375,0.4375,-0.2812
257.70,0.6875,0.2031,0.0625
257.72,0.6406,0.4219,-0.0156
257.74,0.7031,0.4531,-0.0625
257.76,0.7031,0.4688,-0.0625
257.78,0.7500,0.5312,-0.0781
257.80,0.4844,2.3594,-0.3906
257.82,0.2031,0.2812,0.5000
257.84,0.8906,0.4219,0.0000
257.86,0.8906,0.5312,-0.2969
257.88,0.6562,0.2344,0.0781
257.90,0.6719,0.4531,-0.0312
257.92,0.6875,0.5156,-0.0781
257.94,0.6406,0.5469,-0.0469
257.96,0.8281,0.6719,-0.1406
257.98,-1.3281,-1.1094,-0.7500
258.00,0.0312,-0.1250,0.6875
258.02,0.8125,0.5625,0.0469
258.04,0.9062,0.4844,-0.3125
258.06,0.5781,0.2188,0.0938
258.08,0.6875,0.4688,-0.0938
258.10,0.6719,0.4844,-0.0312
258.12,0.6094,0.4844,0.0000
258.14,0.7812,0.6094,-0.0938
258.16,0.4531,1.4844,-0.1562
258.18,0.3594,-0.0625,0.6719
258.20,0.6719,0.4688,0.2344
258.22,0.8750,0.3438,-0.2969
258.24,0.6875,0.2656,0.0156
258.26,0.6094,0.4219,-0.0156
258.28,0.6562,0.5000,-0.0625
258.30,0.6094,0.5156,-0.0312
258.32,0.7188,0.5781,-0.1094
258.34,1.0000,1.0625,-0.7031
258.36,1.2188,0.1875,0.4062
258.38,0.6406,0.4844,0.2969
258.40,1.0000,0.6562,-0.3594
258.42,0.8125,0.2500,-0.0312
258.44,0.5781,0.3750,0.0469
258.46,0.6562,0.5000,-0.0625
258.48,0.5781,0.5156,-0.0156
258.50,0.6562,0.5781,-0.0625
258.52,1.0625,0.7969,-0.5156
258.54,0.5781,0.2031,0.9062
258.56,0.5000,0.4844,0.4375
258.58,0.9844,0.6562,-0.3750
258.60,0.8125,0.3281,-0.0781
258.62,0.5625,0.3438,0.0625
258.64,0.6562,0.4844,-0.0625
258.66,0.6094,0.4844,-0.0156
258.68,0.6094,0.5156,0.0000
258.70,0.7969,0.5781,-0.1094
258.72,2.4375,0.8125,0.8906
258.74,0.4531,0.3750,0.5625
258.76,1.0469,0.4219,-0.1094
258.78,0.8281,0.5938,-0.3438
258.80,0.5625,0.2812,0.0938
258.82,0.6406,0.4688,-0.0625
258.84,0.6094,0.5469,-0.0469
258.86,0.6406,0.5469,-0.0156
258.88,0.7188,0.5781,-0.0312
258.90,1.0000,0.8125,-0.5469
258.92,0.2969,0.5625,1.0625
258.94,0.4844,0.5000,0.4062
258.96,0.8906,0.6094,-0.4062
258.98,0.7500,0.3438,-0.0781
259.00,0.5156,0.3906,0.0312
259.02,0.6406,0.5156,-0.0781
259.04,0.6406,0.4688,0.0000
259.06,0.7031,0.5000,-0.0312
259.08,-0.3906,2.3438,-0.5312
259.10,0.8281,0.1875,0.4062
259.12,0.7500,0.4688,0.3125
259.14,0.8906,0.3750,-0.4375
259.16,0.7812,0.3750,-0.0938
259.18,0.5312,0.3906,0.0625
259.20,0.5938,0.4844,-0.0156
259.22,0.5781,0.4844,0.0156
259.24,0.7031,0.5781,-0.0938
259.26,0.4375,4.7031,-2.6094
259.28,0.2969,0.3438,0.5312
259.30,0.8750,0.2500,0.3750
259.32,0.8281,0.4844,-0.1719
259.34,0.7344,0.4375,-0.0938
259.36,0.5156,0.3125,0.1250
259.38,0.6406,0.4688,-0.0312
259.40,0.5625,0.4844,0.0312
259.42,0.9062,0.8438,-0.5156
259.44,1.0156,0.7656,-0.5469
259.46,0.6406,0.3906,0.1250
259.48,1.2500,0.5938,-0.3594
259.50,1.4531,0.6406,-0.6250
259.52,1.2500,0.5312,-0.3750
259.54,0.9375,0.5781,-0.1562
259.56,0.4375,0.7812,0.1562
259.58,-0.3125,0.9375,0.5625
259.60,-0.3125,1.0156,0.2969
259.62,1.6094,1.2656,-1.3750
259.64,1.1094,0.8906,-0.5625
259.66,1.1094,-0.0938,0.0156
259.68,1.2031,0.4219,-0.8594
259.70,0.5938,0.3125,-0.2188
259.72,0.5312,0.2969,-0.0469
259.74,0.5156,0.3438,0.0156
259.76,0.1562,0.4219,0.3906
259.78,-0.0938,0.6406,0.5000
259.80,0.0938,0.8906,0.0938
259.82,1.4688,0.7500,-1.4531
259.84,1.1875,-0.1719,0.0156
259.86,1.0469,0.2969,-0.1250
259.88,1.6250,0.0781,-0.7812
259.90,1.0156,0.2188,-0.2344
259.92,0.6719,0.2500,0.2500
259.94,0.1875,0.3906,0.6562
259.96,-0.3438,0.5625,0.8594
259.98,-0.3594,0.5156,0.7188
260.00,0.6250,0.5625,-0.2656
260.02,1.6562,-0.3750,-0.7656
260.04,1.0156,0.2188,-0.1719
260.06,1.9062,-0.1250,-1.0469
260.08,1.1719,0.0938,-0.2656
260.10,0.5469,0.2031,0.5312
260.12,0.1250,0.3750,0.9062
260.14,-0.3125,0.5312,0.9844
260.16,-0.2031,0.5000,0.7031
260.18,0.2500,0.4062,0.0156
260.20,2.1719,0.9375,0.6562
260.22,1.0312,0.4688,-0.0312
260.24,1.8125,-0.9219,-0.5625
260.26,1.7969,0.2188,-0.9375
260.28,0.9531,0.0938,0.0938
260.30,0.3281,0.4531,0.5312
260.32,-0.1250,0.7656,0.7656
260.34,-0.4531,0.8594,0.8750
260.36,-0.2812,0.6719,0.6250
260.38,0.9531,1.1094,-0.7812
260.40,3.4375,-0.6719,-0.5781
260.42,1.0625,0.0312,0.0469
260.44,2.1094,-0.3281,-1.0469
260.46,1.3750,-0.1250,-0.4531
260.48,0.5625,0.0938,0.3750
260.50,0.0312,0.4375,0.7344
260.52,-0.2969,0.5625,0.8906
260.54,-0.3438,0.5156,0.7344
260.56,0.2344,0.2344,0.2188
260.58,3.8438,0.1719,-1.8750
260.60,1.0625,0.0156,0.0156
260.62,1.8438,-0.7031,-1.0938
260.64,1.6250,-0.0938,-0.9531
260.66,1.0156,-0.1406,0.0625
260.68,0.6719,0.3594,0.3906
260.70,-0.0469,0.7188,0.7500
260.72,-0.6094,0.8750,0.9531
260.74,-0.5156,0.6562,0.9219
260.76,0.1250,0.3594,0.4531
260.78,4.9219,-0.3906,0.6875
260.80,1.3281,-0.2500,0.4844
260.82,1.3594,-0.7188,-0.5781
260.84,1.7031,0.2344,-0.7500
260.86,0.7969,-0.0156,0.3125
260.88,0.6562,0.3750,0.4688
260.90,0.2188,0.5469,0.7031
260.92,-0.2812,0.6562,0.8125
260.94,-0.2344,0.5156,0.6406
260.96,0.7656,1.0938,-1.2969
260.98,1.9531,0.0156,-0.4531
261.00,0.5156,-0.5625,0.5156
261.02,1.7188,0.4219,-1.3906
261.04,1.3438,-0.2812,-0.2656
261.06,0.8750,0.1562,0.1562
261.08,0.6406,0.4531,0.4219
261.10,-0.1250,0.7500,0.7969
261.12,-0.5156,0.8125,0.9062
261.14,-0.2344,0.6406,0.6250
261.16,0.8281,0.0312,0.2031
261.18,2.8281,-1.0469,-0.1562
261.20,0.8281,-0.1250,0.0469
261.22,1.7344,0.1875,-1.1875
261.24,1.1250,-0.2656,-0.0938
261.26,0.6250,0.2188,0.2656
261.28,0.2812,0.3906,0.6094
261.30,-0.3438,0.5938,0.9062
261.32,-0.4062,0.7188,0.7812
261.34,-0.2500,0.8125,-0.2656
261.36,3.2969,-2.1094,0.0938
261.38,0.2656,0.2188,0.3750
261.40,0.6875,0.1094,-0.0469
261.42,0.4844,0.1406,-0.2031
261.44,0.4531,0.1094,0.0000
261.46,0.5625,0.1719,0.0000
261.48,0.6094,0.1250,0.0312
261.50,0.6250,0.2656,-0.1250
261.52,0.7031,0.2969,-0.0938
261.54,0.8125,0.0781,-0.0312
261.56,0.8906,0.1875,-0.0625
261.58,1.0000,0.2812,-0.1250
261.60,0.8750,0.4062,-0.2188
261.62,0.8594,0.5625,-0.4062
261.64,1.0469,0.5781,-0.7031
261.66,0.9844,0.5312,-0.6562
261.68,0.9531,0.4688,-0.5469
261.70,1.0000,0.2656,-0.4062
261.72,0.9219,0.2344,-0.5000
261.74,1.0625,0.0312,-0.2188
261.76,0.9062,0.1562,-0.3438
261.78,0.8281,0.1562,-0.4062
261.80,0.7969,0.0938,-0.4688
261.82,0.8281,0.0781,-0.4375
261.84,0.7969,0.1875,-0.4844
261.86,0.8281,0.1094,-0.5156
261.88,0.6719,0.2344,-0.5938
261.90,0.7344,0.4531,-0.5625
261.92,0.3281,-0.0625,-1.2812
261.94,0.4062,-0.1562,-1.2500
261.96,0.5625,-0.1875,-1.2188
261.98,0.3281,-0.4531,-1.2031
262.00,0.3594,-0.4688,-0.9688
262.02,0.2656,-0.5000,-0.7656
262.04,0.2812,-0.3906,-0.7812
262.06,0.5000,-0.4375,-0.9375
262.08,0.5312,-0.4219,-0.7500
262.10,0.5312,-0.3594,-0.7188
262.12,0.6562,-0.4219,-0.7812
262.14,0.5781,-0.3906,-0.7188
262.16,0.5312,-0.3125,-0.4844
262.18,0.6406,-0.4844,-0.6719
262.20,0.6719,-0.5312,-0.7812
262.22,0.7031,-0.5156,-0.7969
262.24,0.5312,-0.2812,-0.4688
262.26,0.4688,-0.2812,-0.6406
262.28,0.3750,-0.3125,-0.6094
262.30,0.4688,-0.5156,-0.8125
262.32,0.5938,-0.6719,-0.7031
262.34,0.5312,-0.6406,-0.5312
262.36,0.6562,-0.5000,-0.6719
262.38,0.6719,-0.2656,-0.5000
262.40,0.5781,-0.4219,-0.3438
262.42,0.4844,-0.4062,-0.5312
262.44,0.5625,-0.5156,-0.5625
262.46,0.5469,-0.5156,-0.5312
262.48,0.5781,-0.5000,-0.5469
262.50,0.4688,-0.4219,-0.5000
262.52,0.5938,-0.5000,-0.6094
262.54,0.6250,-0.5000,-0.5156
262.56,0.7344,-0.4844,-0.5625
262.58,0.6562,-0.4375,-0.5625
262.60,0.7344,-0.4531,-0.5625
262.62,0.8438,-0.4844,-0.7500
262.64,1.0938,-0.4219,-0.8594
262.66,1.5156,0.2969,-1.8594
262.68,2.1875,0.4688,-2.6719
262.70,2.4375,0.5000,-3.0938
262.72,1.6562,-0.0312,-2.5781
262.74,0.5156,-0.9062,-1.6406
262.76,-0.9219,-2.8594,0.5000
262.78,-2.5781,-6.5000,5.2188
262.80,-1.7969,-7.0781,6.1406
262.82,-1.8125,-4.3906,2.7969
262.84,-1.8750,-2.7969,-0.3438
262.86,-1.0625,-0.9219,-3.5469
262.88,-0.5312,3.7969,-6.2812
262.90,-0.9062,7.5312,-6.4375
262.92,-1.6562,7.9375,-5.1250
262.94,-2.1719,4.5000,-3.2812
262.96,-1.2344,-0.4062,-1.7031
262.98,0.2656,-5.8438,0.9062
263.00,2.3750,-8.0000,5.1875
263.02,2.3125,-8.0000,4.0469
263.04,-0.6406,-5.4375,0.7344
263.06,-1.2812,-2.4688,-3.5625
263.08,-2.8281,3.5625,-6.1406
263.10,-5.0312,7.9844,-5.9062
263.12,-5.8281,7.9844,-4.0938
263.14,-5.0000,5.2812,-2.7500
263.16,-0.3750,0.5156,-3.8906
263.18,1.0938,-4.6250,-1.5312
263.20,3.5469,-8.0000,4.0625
263.22,3.9375,-8.0000,4.8281
263.24,1.5000,-6.3906,1.4531
263.26,-0.5000,-3.0312,-3.0781
263.28,-4.1719,3.5781,-5.7656
263.30,-5.1719,7.7500,-6.2969
263.32,-4.3906,7.2188,-5.8594
263.34,-2.7344,3.3125,-4.5781
